sample,percentile,Ts_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
BL6-BALBc_HTxA,0.36,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.36,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.36,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.36,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.36,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.35,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.35,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.35,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.35,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.35,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.35,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.33999999999999997,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.33999999999999997,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.33999999999999997,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.33999999999999997,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.33999999999999997,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.33999999999999997,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.32999999999999996,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.32999999999999996,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.32999999999999996,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.32999999999999996,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.32999999999999996,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.32999999999999996,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.31999999999999995,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.31999999999999995,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.31999999999999995,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.31999999999999995,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.31999999999999995,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.31999999999999995,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.30999999999999994,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.30999999999999994,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.30999999999999994,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.30999999999999994,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.30999999999999994,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.30999999999999994,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.29999999999999993,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.29999999999999993,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.29999999999999993,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.29999999999999993,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.29999999999999993,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.29999999999999993,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.29000000000000004,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.29000000000000004,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.29000000000000004,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.29000000000000004,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.29000000000000004,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.29000000000000004,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.28,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.28,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.28,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.28,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.28,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.28,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.27,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.27,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.27,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.27,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.27,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.27,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.26,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.26,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.26,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.26,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.26,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.26,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.25,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.25,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.25,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.25,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.25,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.25,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.24,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.24,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.24,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.24,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.24,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.24,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.22999999999999998,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.22999999999999998,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.22999999999999998,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.22999999999999998,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.22999999999999998,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.22999999999999998,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.21999999999999997,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.21999999999999997,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.21999999999999997,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.21999999999999997,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.21999999999999997,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.21999999999999997,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.20999999999999996,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.20999999999999996,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.20999999999999996,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.20999999999999996,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.20999999999999996,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.20999999999999996,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.19999999999999996,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.19999999999999996,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.19999999999999996,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.19999999999999996,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.19999999999999996,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.19999999999999996,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.18999999999999995,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.18999999999999995,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.18999999999999995,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.18999999999999995,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.18999999999999995,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.18999999999999995,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.17999999999999994,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.17999999999999994,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.17999999999999994,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.17999999999999994,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.17999999999999994,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.17999999999999994,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.16999999999999993,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.16999999999999993,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.16999999999999993,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.16999999999999993,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.16999999999999993,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.16999999999999993,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.16000000000000003,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.16000000000000003,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.16000000000000003,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.16000000000000003,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.16000000000000003,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.16000000000000003,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.15000000000000002,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.15000000000000002,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.15000000000000002,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.15000000000000002,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.15000000000000002,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.15000000000000002,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.14,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.14,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.14,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.14,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.14,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.14,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.13,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.13,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.13,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.13,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.13,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.13,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.12,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.12,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.12,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.12,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.12,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.12,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.10999999999999999,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.10999999999999999,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.10999999999999999,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.10999999999999999,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.10999999999999999,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.10999999999999999,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.09999999999999998,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.09999999999999998,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.09999999999999998,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.09999999999999998,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.09999999999999998,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.09999999999999998,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.08999999999999997,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.08999999999999997,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.08999999999999997,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.08999999999999997,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.08999999999999997,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.08999999999999997,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.07999999999999996,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.07999999999999996,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.07999999999999996,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.07999999999999996,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.07999999999999996,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.07999999999999996,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.06999999999999995,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.06999999999999995,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.06999999999999995,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.06999999999999995,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.06999999999999995,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.06999999999999995,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.05999999999999994,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.05999999999999994,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.05999999999999994,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.05999999999999994,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.05999999999999994,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.05999999999999994,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.04999999999999993,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.04999999999999993,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.04999999999999993,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.04999999999999993,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.04999999999999993,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.04999999999999993,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.040000000000000036,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.040000000000000036,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.040000000000000036,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.040000000000000036,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.040000000000000036,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.040000000000000036,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.030000000000000027,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.030000000000000027,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.030000000000000027,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.030000000000000027,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.030000000000000027,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.030000000000000027,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.020000000000000018,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.020000000000000018,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.020000000000000018,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.020000000000000018,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.020000000000000018,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.020000000000000018,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.010000000000000009,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.010000000000000009,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.010000000000000009,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.010000000000000009,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.010000000000000009,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.010000000000000009,0.0,5.0,0.0,111,2696
BL6-BALBc_HTxA,0.0,0.0,0.0,0.0,111,2696
BL6-BALBc_HTxA,0.0,0.0,1.0,0.0,111,2696
BL6-BALBc_HTxA,0.0,0.0,2.0,0.0,111,2696
BL6-BALBc_HTxA,0.0,0.0,3.0,0.0,111,2696
BL6-BALBc_HTxA,0.0,0.0,4.0,0.0,111,2696
BL6-BALBc_HTxA,0.0,0.0,5.0,0.0,111,2696
